"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"10","jadx.gui.device.debugger.smali","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\debugger\smali\Smali.java","3","530","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"11","jadx.gui.device.debugger.smali","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\debugger\smali\Smali.java","3","546","When doing a String.toLowerCase()/toUpperCase() call, use a Locale","Error Prone","UseLocaleWithCaseConversions"
"12","jadx.gui.device.debugger.smali","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\debugger\smali\Smali.java","3","865","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"13","jadx.gui.device.debugger.smali","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\debugger\smali\Smali.java","3","900","StringBuffers can grow quite a lot, and so may become a source of memory leak (if the owning class has a long life time).","Best Practices","AvoidStringBufferField"
"14","jadx.gui.device.debugger.smali","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\debugger\smali\Smali.java","3","908","Document empty constructor","Documentation","UncommentedEmptyConstructor"
"15","jadx.gui.device.debugger.smali","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\debugger\smali\Smali.java","3","949","Position literals first in String comparisons","Best Practices","LiteralsFirstInComparisons"
"16","jadx.gui.device.debugger.smali","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\debugger\smali\Smali.java","3","960","Position literals first in String comparisons","Best Practices","LiteralsFirstInComparisons"
"17","jadx.gui.device.debugger.smali","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\debugger\smali\Smali.java","1","1060","Return an empty collection rather than null.","Error Prone","ReturnEmptyCollectionRatherThanNull"
"18","jadx.gui.device.debugger.smali","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\debugger\smali\Smali.java","1","1064","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","jadx.gui.device.debugger.smali","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\debugger\smali\SmaliMethodNode.java","3","60","Document empty constructor","Documentation","UncommentedEmptyConstructor"
"1","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADB.java","3","26","This utility class has a non-private constructor","Design","UseUtilityClass"
"2","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADB.java","1","85","Return an empty collection rather than null.","Error Prone","ReturnEmptyCollectionRatherThanNull"
"3","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADB.java","1","92","Return an empty collection rather than null.","Error Prone","ReturnEmptyCollectionRatherThanNull"
"4","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADB.java","2","106","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"5","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADB.java","1","110","Return an empty collection rather than null.","Error Prone","ReturnEmptyCollectionRatherThanNull"
"6","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADB.java","2","122","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"7","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADB.java","1","134","Return an empty collection rather than null.","Error Prone","ReturnEmptyCollectionRatherThanNull"
"8","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADB.java","1","141","Return an empty collection rather than null.","Error Prone","ReturnEmptyCollectionRatherThanNull"
"9","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADB.java","2","163","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"10","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADB.java","3","179","Avoid unused local variables such as 'sock'.","Best Practices","UnusedLocalVariable"
"11","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADB.java","3","191","Ensure that resources like this InputStream object are closed after use","Error Prone","CloseResource"
"12","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADB.java","3","192","Ensure that resources like this OutputStream object are closed after use","Error Prone","CloseResource"
"13","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADB.java","3","197","Ensure that resources like this ExecutorService object are closed after use","Error Prone","CloseResource"
"14","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADB.java","3","226","Ensure that resources like this InputStream object are closed after use","Error Prone","CloseResource"
"15","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADB.java","3","227","Ensure that resources like this OutputStream object are closed after use","Error Prone","CloseResource"
"16","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADB.java","3","245","Ensure that resources like this OutputStream object are closed after use","Error Prone","CloseResource"
"17","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADB.java","4","256","Useless parentheses.","Code Style","UselessParentheses"
"18","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADB.java","3","263","Avoid unused private methods such as 'appendBytes(byte[], byte[], int)'.","Best Practices","UnusedPrivateMethod"
"19","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADB.java","1","345","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"20","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADB.java","3","346","Avoid unused private fields such as 'ID_STD_IN'.","Best Practices","UnusedPrivateField"
"21","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADB.java","3","347","Avoid unused private fields such as 'ID_STD_OUT'.","Best Practices","UnusedPrivateField"
"22","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADB.java","3","348","Avoid unused private fields such as 'ID_STD_ERR'.","Best Practices","UnusedPrivateField"
"23","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADB.java","3","352","Avoid unused private fields such as 'ID_CLOSE_STDIN'.","Best Practices","UnusedPrivateField"
"24","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADB.java","3","355","Avoid unused private fields such as 'ID_WINDOW_SIZE_CHANGE'.","Best Practices","UnusedPrivateField"
"25","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADB.java","3","358","Avoid unused private fields such as 'ID_INVALID'.","Best Practices","UnusedPrivateField"
"26","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADB.java","1","374","Return an empty collection rather than null.","Error Prone","ReturnEmptyCollectionRatherThanNull"
"1","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADBDevice.java","2","33","Use of modifier volatile is not recommended.","Multithreading","AvoidUsingVolatile"
"2","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADBDevice.java","3","66","Ensure that resources like this InputStream object are closed after use","Error Prone","CloseResource"
"3","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADBDevice.java","3","67","Ensure that resources like this OutputStream object are closed after use","Error Prone","CloseResource"
"4","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADBDevice.java","2","119","Avoid using a branching statement as the last in a loop.","Error Prone","AvoidBranchingStatementAsLastInLoop"
"5","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADBDevice.java","3","130","Ensure that resources like this Socket object are closed after use","Error Prone","CloseResource"
"6","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADBDevice.java","3","140","Ensure that resources like this Socket object are closed after use","Error Prone","CloseResource"
"7","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADBDevice.java","2","143","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"8","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADBDevice.java","3","153","Ensure that resources like this Socket object are closed after use","Error Prone","CloseResource"
"9","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADBDevice.java","3","162","Ensure that resources like this Socket object are closed after use","Error Prone","CloseResource"
"10","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADBDevice.java","3","174","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"11","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADBDevice.java","2","233","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"12","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADBDevice.java","3","246","Ensure that resources like this InputStream object are closed after use","Error Prone","CloseResource"
"13","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADBDevice.java","3","247","Ensure that resources like this OutputStream object are closed after use","Error Prone","CloseResource"
"1","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADBDeviceInfo.java","2","45","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"2","jadx.gui.device.protocol","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\device\protocol\ADBDeviceInfo.java","3","55","Position literals first in String comparisons","Best Practices","LiteralsFirstInComparisons"
"1","jadx.gui.events.services","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\events\services\RenameService.java","1","46","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"2","jadx.gui.events.services","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\events\services\RenameService.java","3","60","Avoid unused private methods such as 'process(NodeRenamedByUser)'.","Best Practices","UnusedPrivateMethod"
"3","jadx.gui.events.services","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\events\services\RenameService.java","2","147","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"4","jadx.gui.events.services","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\events\services\RenameService.java","2","152","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"5","jadx.gui.events.services","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\events\services\RenameService.java","2","157","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"6","jadx.gui.events.services","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\events\services\RenameService.java","2","162","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","jadx.gui.jobs","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\jobs\BackgroundExecutor.java","2","155","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"2","jadx.gui.jobs","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\jobs\BackgroundExecutor.java","3","229","Ensure that resources like this ExecutorService object are closed after use","Error Prone","CloseResource"
"3","jadx.gui.jobs","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\jobs\BackgroundExecutor.java","2","245","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"4","jadx.gui.jobs","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\jobs\BackgroundExecutor.java","4","247","Useless parentheses.","Code Style","UselessParentheses"
"5","jadx.gui.jobs","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\jobs\BackgroundExecutor.java","2","258","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"6","jadx.gui.jobs","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\jobs\BackgroundExecutor.java","2","262","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"7","jadx.gui.jobs","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\jobs\BackgroundExecutor.java","2","266","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"8","jadx.gui.jobs","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\jobs\BackgroundExecutor.java","2","268","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"9","jadx.gui.jobs","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\jobs\BackgroundExecutor.java","2","274","Do not explicitly trigger a garbage collection.","Error Prone","DoNotCallGarbageCollectionExplicitly"
"10","jadx.gui.jobs","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\jobs\BackgroundExecutor.java","2","277","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","jadx.gui.jobs","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\jobs\DecompileTask.java","3","87","A catch statement should never catch throwable since it includes errors.","Error Prone","AvoidCatchingThrowable"
"2","jadx.gui.jobs","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\jobs\DecompileTask.java","2","115","Do not explicitly trigger a garbage collection.","Error Prone","DoNotCallGarbageCollectionExplicitly"
"3","jadx.gui.jobs","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\jobs\DecompileTask.java","3","127","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"1","jadx.gui.jobs","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\jobs\ExportTask.java","3","66","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"1","jadx.gui.jobs","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\jobs\IBackgroundTask.java","3","18","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"2","jadx.gui.jobs","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\jobs\IBackgroundTask.java","3","24","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","jadx.gui.jobs","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\jobs\SimpleTask.java","3","64","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","jadx.gui.logs","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\logs\IssuesListener.java","3","22","Avoid unused private methods such as 'onUpdate()'.","Best Practices","UnusedPrivateMethod"
"2","jadx.gui.logs","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\logs\IssuesListener.java","3","28","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"1","jadx.gui.logs","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\logs\LogCollector.java","3","69","This if statement can be replaced by `return !{condition} || {elseBranch};`","Design","SimplifyBooleanReturns"
"1","jadx.gui.logs","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\logs\LogOptions.java","1","11","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","jadx.gui.plugins.context","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\context\CodePopupAction.java","3","55","This if statement can be replaced by `return !{condition} || {elseBranch};`","Design","SimplifyBooleanReturns"
"1","jadx.gui.plugins.context","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\context\GuiPluginContext.java","3","37","Avoid unused private fields such as 'LOG'.","Best Practices","UnusedPrivateField"
"1","jadx.gui.plugins.mappings","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\mappings\JInputMapping.java","2","59","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","jadx.gui.plugins.mappings","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\mappings\RenameMappingsGui.java","3","91","Avoid unused private methods such as 'onLoad(boolean)'.","Best Practices","UnusedPrivateMethod"
"2","jadx.gui.plugins.mappings","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\mappings\RenameMappingsGui.java","3","129","Avoid unused private methods such as 'treeUpdate(JRoot)'.","Best Practices","UnusedPrivateMethod"
"3","jadx.gui.plugins.mappings","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\mappings\RenameMappingsGui.java","2","166","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"4","jadx.gui.plugins.mappings","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\mappings\RenameMappingsGui.java","2","231","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"5","jadx.gui.plugins.mappings","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\mappings\RenameMappingsGui.java","3","261","Thrown exception does not preserve the stack trace of exception 'e' on all code paths","Best Practices","PreserveStackTrace"
"1","jadx.gui.plugins.quark","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\quark\QuarkDialog.java","2","43","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"2","jadx.gui.plugins.quark","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\quark\QuarkDialog.java","4","95","Unnecessary qualifier 'WindowConstants': 'DISPOSE_ON_CLOSE' is already in scope because it is inherited by an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"1","jadx.gui.plugins.quark","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\quark\QuarkManager.java","3","60","Avoid unused private methods such as 'checkInstall()'.","Best Practices","UnusedPrivateMethod"
"2","jadx.gui.plugins.quark","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\quark\QuarkManager.java","3","90","Avoid unused private methods such as 'startAnalysis()'.","Best Practices","UnusedPrivateMethod"
"3","jadx.gui.plugins.quark","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\quark\QuarkManager.java","2","180","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"4","jadx.gui.plugins.quark","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\quark\QuarkManager.java","2","207","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","jadx.gui.plugins.quark","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\quark\QuarkReportData.java","3","79","Thrown exception does not preserve the stack trace of exception 'e' on all code paths","Best Practices","PreserveStackTrace"
"1","jadx.gui.plugins.quark","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\quark\QuarkReportPanel.java","3","141","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"2","jadx.gui.plugins.quark","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\quark\QuarkReportPanel.java","1","175","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"3","jadx.gui.plugins.quark","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\quark\QuarkReportPanel.java","4","215","Useless parentheses.","Code Style","UselessParentheses"
"1","jadx.gui.plugins.script","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\script\ScriptCompleteProvider.java","3","52","Perhaps 'scriptServices' could be replaced by a local variable.","Design","SingularField"
"2","jadx.gui.plugins.script","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\script\ScriptCompleteProvider.java","2","68","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"3","jadx.gui.plugins.script","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\script\ScriptCompleteProvider.java","1","155","Return an empty collection rather than null.","Error Prone","ReturnEmptyCollectionRatherThanNull"
"1","jadx.gui.plugins.script","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\script\ScriptContentPanel.java","3","129","Avoid unused private methods such as 'runScript()'.","Best Practices","UnusedPrivateMethod"
"2","jadx.gui.plugins.script","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\script\ScriptContentPanel.java","2","164","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"3","jadx.gui.plugins.script","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\script\ScriptContentPanel.java","3","188","A catch statement should never catch throwable since it includes errors.","Error Prone","AvoidCatchingThrowable"
"4","jadx.gui.plugins.script","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\script\ScriptContentPanel.java","2","198","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"5","jadx.gui.plugins.script","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\script\ScriptContentPanel.java","3","202","A catch statement should never catch throwable since it includes errors.","Error Prone","AvoidCatchingThrowable"
"6","jadx.gui.plugins.script","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\script\ScriptContentPanel.java","3","218","A catch statement should never catch throwable since it includes errors.","Error Prone","AvoidCatchingThrowable"
"1","jadx.gui.plugins.script","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\script\ScriptErrorService.java","3","90","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"2","jadx.gui.plugins.script","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\script\ScriptErrorService.java","2","120","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","jadx.gui.search","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\search\SearchJob.java","2","31","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","jadx.gui.search.providers","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\search\providers\CodeSearchProvider.java","2","104","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","jadx.gui.search.providers","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\search\providers\CommentSearchProvider.java","3","103","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"1","jadx.gui.search.providers","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\search\providers\ResourceSearchProvider.java","3","175","Position literals first in String comparisons","Best Practices","LiteralsFirstInComparisons"
"2","jadx.gui.search.providers","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\search\providers\ResourceSearchProvider.java","2","207","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","jadx.gui.settings","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\settings\JadxSettings.java","3","487","Useless qualified this usage in the same class.","Code Style","UselessQualifiedThis"
"1","jadx.gui.settings","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\settings\JadxSettingsAdapter.java","1","24","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","jadx.gui.settings","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\settings\TabStateViewAdapter.java","3","18","This utility class has a non-private constructor","Design","UseUtilityClass"
"2","jadx.gui.settings","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\settings\TabStateViewAdapter.java","2","25","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"3","jadx.gui.settings","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\settings\TabStateViewAdapter.java","2","46","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"4","jadx.gui.settings","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\settings\TabStateViewAdapter.java","3","53","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"1","jadx.gui.settings","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\settings\WindowLocation.java","3","10","Document empty constructor","Documentation","UncommentedEmptyConstructor"
"1","jadx.gui.settings.ui","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\settings\ui\JPreferredFontChooser.java","3","31","Avoid using implementation types like 'ArrayList'; use the interface instead","Best Practices","LooseCoupling"
"2","jadx.gui.settings.ui","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\settings\ui\JPreferredFontChooser.java","3","39","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"1","jadx.gui.settings.ui","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\settings\ui\JadxSettingsWindow.java","4","102","Unnecessary qualifier 'WindowConstants': 'DISPOSE_ON_CLOSE' is already in scope because it is inherited by an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"2","jadx.gui.settings.ui","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\settings\ui\JadxSettingsWindow.java","3","114","Avoid unused private methods such as 'reloadUI()'.","Best Practices","UnusedPrivateMethod"
"3","jadx.gui.settings.ui","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\settings\ui\JadxSettingsWindow.java","3","718","Useless qualified this usage in the same class.","Code Style","UselessQualifiedThis"
"4","jadx.gui.settings.ui","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\settings\ui\JadxSettingsWindow.java","3","748","Useless qualified this usage in the same class.","Code Style","UselessQualifiedThis"
"1","jadx.gui.settings.ui","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\settings\ui\SettingsTree.java","3","55","Avoid using implementation types like 'ArrayList'; use the interface instead","Best Practices","LooseCoupling"
"2","jadx.gui.settings.ui","C:\MetricsTest\jadx-master\jadx-gui\src\main\java\jadx\gui\settings\ui\SettingsTree.java","3","79","Document empty method body","Documentation","UncommentedEmptyMethodBody"
